	parent	trade_efficiency	profit	avg_float_parent	sales	trade_cost	weights	outcome_sum	outcome_prices	outcome_names
595	StatTrak™ MAG-7 | Heaven Guard (Field-Tested)	0.036000000000000004	0.486	0.31	1	13.4	0.0004	13.886	10.316,24.18,10.92,10.13	StatTrak™ MAC-10 | Heat (Field-Tested),StatTrak™ USP-S | Guardian (Minimal Wear),StatTrak™ SG 553 | Pulse (Field-Tested),StatTrak™ FAMAS | Sergeant (Field-Tested)
90	StatTrak™ Galil AR | Connexion (Field-Tested)	0.035	1.5230000000000001	0.205	1	43.6	0.0013	45.123000000000005	57.466,31.102,46.8	StatTrak™ XM1014 | Entombed (Minimal Wear),StatTrak™ Glock-18 | Vogue (Field-Tested),StatTrak™ M4A4 | Tooth Fairy (Minimal Wear)
460	StatTrak™ MAC-10 | Carnivore (Well-Worn)	0.035	0.244	0.75	1	7.0	0.0002	7.244	14.527,4.114,3.022,4.972,9.584	StatTrak™ AWP | Phobos (Field-Tested),StatTrak™ R8 Revolver | Reboot (Battle-Scarred),StatTrak™ Sawed-Off | Limelight (Battle-Scarred),StatTrak™ AUG | Aristocrat (Battle-Scarred),StatTrak™ P90 | Chopper (Well-Worn)
439	StatTrak™ P2000 | Imperial Dragon (Field-Tested)	0.035	5.803999999999999	0.185	1	163.5	0.0051	169.304	256.912,81.695	StatTrak™ M4A1-S | Mecha Industries (Minimal Wear),StatTrak™ Glock-18 | Wasteland Rebel (Minimal Wear)
104	SG 553 | Darkwing (Well-Worn)	0.035	0.507	0.69	1	14.3	0.0004	14.807	7.293,29.64,7.488	MAC-10 | Disco Tech (Battle-Scarred),AK-47 | Phantom Disruptor (Well-Worn),MAG-7 | Justice (Battle-Scarred)
549	MP9 | Setting Sun (Field-Tested)	0.034	1.905	0.165	1	56.0	0.0017	57.905	100.795,15.015	Galil AR | Cerberus (Minimal Wear),FAMAS | Styx (Minimal Wear)
433	StatTrak™ CZ75-Auto | Polymer (Field-Tested)	0.034	0.382	0.27	1	11.3	0.0003	11.682	23.107,21.44,5.138,2.613,6.113	StatTrak™ USP-S | Cyrex (Minimal Wear),StatTrak™ M4A1-S | Flashback (Field-Tested),StatTrak™ Dual Berettas | Royal Consorts (Field-Tested),StatTrak™ G3SG1 | Stinger (Field-Tested),StatTrak™ Nova | Gila (Minimal Wear)
412	StatTrak™ P2000 | Turf (Field-Tested)	0.034	0.382	0.27	1	11.3	0.0003	11.682	23.107,21.44,5.138,2.613,6.113	StatTrak™ USP-S | Cyrex (Minimal Wear),StatTrak™ M4A1-S | Flashback (Field-Tested),StatTrak™ Dual Berettas | Royal Consorts (Field-Tested),StatTrak™ G3SG1 | Stinger (Field-Tested),StatTrak™ Nova | Gila (Minimal Wear)
45	StatTrak™ UMP-45 | Gold Bismuth (Minimal Wear)	0.033	4.08	0.1	1	122.0	0.0036	126.08	79.034,86.658,212.55	StatTrak™ M4A4 | Cyber Security (Minimal Wear),StatTrak™ Five-SeveN | Fairy Tale (Minimal Wear),StatTrak™ USP-S | Monster Mashup (Factory New)
102	SG 553 | Darkwing (Minimal Wear)	0.033	0.998	0.105	1	30.0	0.0009	30.998	24.745,47.775,20.475	MAC-10 | Disco Tech (Minimal Wear),AK-47 | Phantom Disruptor (Factory New),MAG-7 | Justice (Minimal Wear)
474	StatTrak™ MAG-7 | Praetorian (Factory New)	0.032	8.363	0.065	1	261.8	0.0074	270.163	281.287,300.202,228.998	StatTrak™ Desert Eagle | Kumicho Dragon (Factory New),StatTrak™ AWP | Elite Build (Factory New),StatTrak™ Nova | Hyper Beast (Factory New)
305	StatTrak™ Dual Berettas | Shred (Field-Tested)	0.032	0.446	0.185	1	14.0	0.0004	14.446	36.065,4.992,15.005,4.856,11.31	StatTrak™ AWP | PAW (Minimal Wear),StatTrak™ CZ75-Auto | Eco (Field-Tested),StatTrak™ G3SG1 | High Seas (Minimal Wear),StatTrak™ Nova | Toy Soldier (Field-Tested),StatTrak™ MP7 | Powercore (Minimal Wear)
347	StatTrak™ G3SG1 | Hunter (Minimal Wear)	0.031	0.312	0.115	1	10.0	0.0003	10.312000000000001	6.63,6.045,11.407,15.307,12.168	StatTrak™ CZ75-Auto | Tacticat (Minimal Wear),StatTrak™ XM1014 | Ziggy (Minimal Wear),StatTrak™ UMP-45 | Exposure (Factory New),StatTrak™ SG 553 | Phantom (Factory New),StatTrak™ MP9 | Goo (Factory New)
420	StatTrak™ Galil AR | Black Sand (Well-Worn)	0.031	0.265	0.64	1	8.6	0.0002	8.865	15.59,20.261,2.749,2.866,2.857	StatTrak™ USP-S | Cyrex (Field-Tested),StatTrak™ M4A1-S | Flashback (Battle-Scarred),StatTrak™ Dual Berettas | Royal Consorts (Battle-Scarred),StatTrak™ G3SG1 | Stinger (Well-Worn),StatTrak™ Nova | Gila (Field-Tested)
503	StatTrak™ Galil AR | Stone Cold (Field-Tested)	0.031	3.717	0.165	1	119.0	0.0033	122.71700000000001	107.64,130.153,130.357	StatTrak™ AK-47 | Frontside Misty (Field-Tested),StatTrak™ G3SG1 | Flux (Minimal Wear),StatTrak™ SSG 08 | Big Iron (Minimal Wear)
13	StatTrak™ R8 Revolver | Junk Yard (Minimal Wear)	0.031	1.248	0.08	1	40.0	0.0011	41.248000000000005	141.355,31.2,13.787,5.479,14.42	StatTrak™ AK-47 | Slate (Minimal Wear),StatTrak™ Desert Eagle | Trigger Discipline (Minimal Wear),StatTrak™ P250 | Cyber Shell (Factory New),StatTrak™ MAC-10 | Button Masher (Minimal Wear),StatTrak™ Negev | dev_texture (Factory New)
56	StatTrak™ XM1014 | Entombed (Battle-Scarred)	0.028999999999999998	8.187000000000001	0.445	1	280.9	0.0072	289.087	428.512,149.662	StatTrak™ Desert Eagle | Printstream (Field-Tested),StatTrak™ AK-47 | Legion of Anubis (Field-Tested)
467	StatTrak™ FAMAS | Valence (Minimal Wear)	0.028999999999999998	6.095	0.09	1	209.5	0.0054	215.595	281.287,136.5,228.998	StatTrak™ Desert Eagle | Kumicho Dragon (Factory New),StatTrak™ AWP | Elite Build (Minimal Wear),StatTrak™ Nova | Hyper Beast (Factory New)
583	StatTrak™ M4A1-S | Atomic Alloy (Minimal Wear)	0.028999999999999998	60.449	0.075	1	2079.9	0.0535	2140.349	4159.35,121.348	StatTrak™ AK-47 | Vulcan (Factory New),StatTrak™ M4A4 | Desert-Strike (Factory New)
408	StatTrak™ Nova | Gila (Minimal Wear)	0.027999999999999997	1.77	0.09	1	62.7	0.0016	64.47	69.118,60.928,63.365	StatTrak™ FAMAS | Mecha Industries (Factory New),StatTrak™ P90 | Shallow Grave (Factory New),StatTrak™ Sawed-Off | Wasteland Princess (Factory New)
233	StatTrak™ G3SG1 | Scavenger (Field-Tested)	0.027999999999999997	1.097	0.25	1	39.2	0.001	40.297	25.35,40.745,54.795	StatTrak™ MP5-SD | Phosphor (Field-Tested),StatTrak™ UMP-45 | Momentum (Minimal Wear),StatTrak™ Desert Eagle | Mecha Industries (Minimal Wear)
188	StatTrak™ AUG | Stymphalian (Minimal Wear)	0.027999999999999997	7.379	0.075	1	268.0	0.0065	275.379	486.525,64.233	StatTrak™ M4A4 | Neo-Noir (Factory New),StatTrak™ MP7 | Bloodsport (Factory New)
489	MAC-10 | Lapis Gator (Minimal Wear)	0.027999999999999997	0.273	0.085	1	9.6	0.0002	9.873	18.135,6.308,8.482,8.482,7.956	FAMAS | Valence (Factory New),Glock-18 | Royal Legion (Minimal Wear),MP7 | Impire (Factory New),MAG-7 | Praetorian (Factory New),Five-SeveN | Triumvirate (Factory New)
114	StatTrak™ P2000 | Acid Etched (Field-Tested)	0.027000000000000003	0.986	0.375	1	37.0	0.0009	37.986	30.995,60.928,22.035	StatTrak™ MAC-10 | Disco Tech (Field-Tested),StatTrak™ AK-47 | Phantom Disruptor (Field-Tested),StatTrak™ MAG-7 | Justice (Field-Tested)
297	StatTrak™ Glock-18 | Warhawk (Minimal Wear)	0.027000000000000003	0.7040000000000001	0.085	1	25.6	0.0006	26.304000000000002	59.962,10.784,24.463,12.363,23.946	StatTrak™ AWP | PAW (Factory New),StatTrak™ CZ75-Auto | Eco (Minimal Wear),StatTrak™ G3SG1 | High Seas (Factory New),StatTrak™ Nova | Toy Soldier (Minimal Wear),StatTrak™ MP7 | Powercore (Factory New)
4	StatTrak™ Galil AR | Chromatic Aberration (Battle-Scarred)	0.027000000000000003	3.8339999999999996	0.445	1	140.7	0.0034	144.534	89.68,199.387	StatTrak™ M4A4 | In Living Color (Field-Tested),StatTrak™ USP-S | The Traitor (Well-Worn)
526	StatTrak™ MP9 | Ruby Poison Dart (Field-Tested)	0.027000000000000003	1.649	0.215	1	60.9	0.0015	62.549	41.613,29.152,116.883	StatTrak™ SG 553 | Cyrex (Field-Tested),StatTrak™ CZ75-Auto | Yellow Jacket (Field-Tested),StatTrak™ MP7 | Nemesis (Factory New)
148	StatTrak™ UMP-45 | Plastique (Field-Tested)	0.026000000000000002	1.003	0.37	1	38.0	0.0009	39.003	29.133,54.59,33.286	StatTrak™ MP9 | Hydra (Field-Tested),StatTrak™ AUG | Death by Puppy (Minimal Wear),StatTrak™ P90 | Nostalgia (Field-Tested)
143	MP5-SD | Agent (Well-Worn)	0.026000000000000002	0.42	0.995	1	16.1	0.0004	16.52	13.435,22.425,13.699	MP9 | Hydra (Battle-Scarred),AUG | Death by Puppy (Well-Worn),P90 | Nostalgia (Battle-Scarred)
3	StatTrak™ Galil AR | Chromatic Aberration (Minimal Wear)	0.026000000000000002	14.069	0.085	1	539.0	0.0125	553.069	670.312,435.825	StatTrak™ M4A4 | In Living Color (Factory New),StatTrak™ USP-S | The Traitor (Minimal Wear)
280	Nova | Toy Soldier (Field-Tested)	0.026000000000000002	0.657	0.185	1	25.7	0.0006	26.357	33.15,23.4,22.523	M4A1-S | Nightmare (Field-Tested),Sawed-Off | Devourer (Minimal Wear),FAMAS | Eye of Athena (Minimal Wear)
596	StatTrak™ MAG-7 | Heaven Guard (Field-Tested)	0.025	0.335	0.375	1	13.4	0.0003	13.735	10.316,24.18,10.92,9.526	StatTrak™ MAC-10 | Heat (Field-Tested),StatTrak™ USP-S | Guardian (Minimal Wear),StatTrak™ SG 553 | Pulse (Field-Tested),StatTrak™ FAMAS | Sergeant (Well-Worn)
419	StatTrak™ Galil AR | Black Sand (Well-Worn)	0.025	0.214	0.54	1	8.6	0.0002	8.814	15.59,20.261,2.749,2.613,2.857	StatTrak™ USP-S | Cyrex (Field-Tested),StatTrak™ M4A1-S | Flashback (Battle-Scarred),StatTrak™ Dual Berettas | Royal Consorts (Battle-Scarred),StatTrak™ G3SG1 | Stinger (Field-Tested),StatTrak™ Nova | Gila (Field-Tested)
107	SSG 08 | Fever Dream (Field-Tested)	0.025	0.46399999999999997	0.23	1	18.6	0.0004	19.064	12.968,35.548,8.678	MAC-10 | Disco Tech (Field-Tested),AK-47 | Phantom Disruptor (Minimal Wear),MAG-7 | Justice (Field-Tested)
436	StatTrak™ MAG-7 | Petroglyph (Field-Tested)	0.025	0.555	0.185	1	22.0	0.0005	22.555	12.382,34.808,20.475	StatTrak™ MP9 | Airlock (Field-Tested),StatTrak™ AUG | Syd Mead (Minimal Wear),StatTrak™ Tec-9 | Fuel Injector (Field-Tested)
360	StatTrak™ UMP-45 | Scaffold (Well-Worn)	0.024	1.385	0.8	1	58.2	0.0012	59.585	68.114,68.25,42.393	StatTrak™ M4A1-S | Decimator (Battle-Scarred),StatTrak™ AWP | Fever Dream (Well-Worn),StatTrak™ CZ75-Auto | Xiangliu (Well-Worn)
440	Sawed-Off | Limelight (Field-Tested)	0.023	0.43	0.155	1	18.8	0.0004	19.23	19.861,23.302,14.527	M4A4 | Desolate Space (Field-Tested),SCAR-20 | Bloodsport (Factory New),P2000 | Imperial Dragon (Minimal Wear)
177	StatTrak™ P90 | Off World (Field-Tested)	0.023	0.248	0.185	1	10.9	0.0002	11.148	29.026,10.423,2.194,7.312,6.786	StatTrak™ AWP | Atheris (Field-Tested),StatTrak™ Desert Eagle | Light Rail (Field-Tested),StatTrak™ MP5-SD | Gauss (Field-Tested),StatTrak™ Tec-9 | Bamboozle (Minimal Wear),StatTrak™ UMP-45 | Moonrise (Minimal Wear)
429	StatTrak™ MP9 | Sand Scale (Field-Tested)	0.023	0.298	0.21	1	13.1	0.0003	13.398	23.107,21.44,5.138,5.84,11.466	StatTrak™ USP-S | Cyrex (Minimal Wear),StatTrak™ M4A1-S | Flashback (Field-Tested),StatTrak™ Dual Berettas | Royal Consorts (Field-Tested),StatTrak™ G3SG1 | Stinger (Minimal Wear),StatTrak™ Nova | Gila (Factory New)
401	StatTrak™ P250 | Ripple (Field-Tested)	0.022000000000000002	0.159	0.375	1	7.3	0.0001	7.459	6.24,6.796,8.619,8.385,7.254	StatTrak™ UMP-45 | Scaffold (Field-Tested),StatTrak™ Galil AR | Crimson Tsunami (Field-Tested),StatTrak™ M249 | Emerald Poison Dart (Field-Tested),StatTrak™ XM1014 | Seasons (Field-Tested),StatTrak™ MAC-10 | Last Dive (Field-Tested)
394	StatTrak™ MP7 | Akoben (Field-Tested)	0.022000000000000002	0.159	0.375	1	7.3	0.0001	7.459	6.24,6.796,8.619,8.385,7.254	StatTrak™ UMP-45 | Scaffold (Field-Tested),StatTrak™ Galil AR | Crimson Tsunami (Field-Tested),StatTrak™ M249 | Emerald Poison Dart (Field-Tested),StatTrak™ XM1014 | Seasons (Field-Tested),StatTrak™ MAC-10 | Last Dive (Field-Tested)
62	StatTrak™ Glock-18 | Vogue (Field-Tested)	0.022000000000000002	6.874	0.21	1	319.0	0.0061	325.874	428.512,223.236	StatTrak™ Desert Eagle | Printstream (Field-Tested),StatTrak™ AK-47 | Legion of Anubis (Minimal Wear)
263	CZ75-Auto | Eco (Battle-Scarred)	0.022000000000000002	0.397	0.445	1	18.3	0.0004	18.697	30.81,12.421,12.86	M4A1-S | Nightmare (Well-Worn),Sawed-Off | Devourer (Field-Tested),FAMAS | Eye of Athena (Field-Tested)
580	G3SG1 | Green Apple (Factory New)	0.021	0.207	0.065	1	9.8	0.0002	10.007	9.36,10.52,10.14	Desert Eagle | Meteorite (Factory New),CZ75-Auto | Tuxedo (Factory New),Galil AR | Tuxedo (Factory New)
573	MAC-10 | Silver (Factory New)	0.021	0.207	0.065	1	9.8	0.0002	10.007	9.36,10.52,10.14	Desert Eagle | Meteorite (Factory New),CZ75-Auto | Tuxedo (Factory New),Galil AR | Tuxedo (Factory New)
122	StatTrak™ MP7 | Neon Ply (Field-Tested)	0.021	1.535	0.195	1	73.4	0.0014	74.935	39.877,40.54,144.388	StatTrak™ SSG 08 | Bloodshot (Field-Tested),StatTrak™ SG 553 | Colony IV (Field-Tested),StatTrak™ Tec-9 | Decimator (Minimal Wear)
448	StatTrak™ PP-Bizon | Harvester (Minimal Wear)	0.021	0.29600000000000004	0.145	1	14.2	0.0003	14.495999999999999	23.302,15.385,8.931,12.188,12.675	StatTrak™ AWP | Phobos (Factory New),StatTrak™ R8 Revolver | Reboot (Minimal Wear),StatTrak™ Sawed-Off | Limelight (Minimal Wear),StatTrak™ AUG | Aristocrat (Minimal Wear),StatTrak™ P90 | Chopper (Minimal Wear)
310	AUG | Amber Slipstream (Minimal Wear)	0.021	0.192	0.085	1	9.0	0.0002	9.192	17.55,4.797,9.633,4.456,9.526	AWP | PAW (Factory New),CZ75-Auto | Eco (Minimal Wear),G3SG1 | High Seas (Factory New),Nova | Toy Soldier (Minimal Wear),MP7 | Powercore (Factory New)
244	StatTrak™ SG 553 | Danger Close (Minimal Wear)	0.02	0.257	0.075	1	12.9	0.0002	13.157	17.296,13.943,11.895,11.983,10.666	StatTrak™ MAC-10 | Pipe Down (Factory New),StatTrak™ USP-S | Flashback (Factory New),StatTrak™ G3SG1 | Scavenger (Factory New),StatTrak™ Galil AR | Signal (Factory New),StatTrak™ P250 | Nevermore (Factory New)
14	StatTrak™ M249 | O.S.I.P.R. (Battle-Scarred)	0.02	0.36	0.39	1	18.3	0.0003	18.66	69.907,15.795,2.642,2.038,2.915	StatTrak™ AK-47 | Slate (Well-Worn),StatTrak™ Desert Eagle | Trigger Discipline (Field-Tested),StatTrak™ P250 | Cyber Shell (Field-Tested),StatTrak™ MAC-10 | Button Masher (Well-Worn),StatTrak™ Negev | dev_texture (Field-Tested)
363	Galil AR | Crimson Tsunami (Minimal Wear)	0.02	0.784	0.125	1	40.0	0.0007	40.784	52.552,37.733,32.068	M4A1-S | Decimator (Minimal Wear),AWP | Fever Dream (Factory New),CZ75-Auto | Xiangliu (Factory New)
234	StatTrak™ G3SG1 | Scavenger (Well-Worn)	0.02	0.602	0.56	1	30.0	0.0005	30.601999999999997	29.133,27.105,35.568	StatTrak™ MP5-SD | Phosphor (Well-Worn),StatTrak™ UMP-45 | Momentum (Field-Tested),StatTrak™ Desert Eagle | Mecha Industries (Field-Tested)
103	SG 553 | Darkwing (Field-Tested)	0.019	0.364	0.23	1	18.7	0.0003	19.064	12.968,35.548,8.678	MAC-10 | Disco Tech (Field-Tested),AK-47 | Phantom Disruptor (Minimal Wear),MAG-7 | Justice (Field-Tested)
279	Nova | Toy Soldier (Minimal Wear)	0.019	0.872	0.1	1	45.7	0.0008	46.571999999999996	77.513,23.4,38.805	M4A1-S | Nightmare (Minimal Wear),Sawed-Off | Devourer (Minimal Wear),FAMAS | Eye of Athena (Factory New)
415	StatTrak™ P2000 | Turf (Well-Worn)	0.019	0.165	0.64	1	8.7	0.0001	8.865	15.59,20.261,2.749,2.866,2.857	StatTrak™ USP-S | Cyrex (Field-Tested),StatTrak™ M4A1-S | Flashback (Battle-Scarred),StatTrak™ Dual Berettas | Royal Consorts (Battle-Scarred),StatTrak™ G3SG1 | Stinger (Well-Worn),StatTrak™ Nova | Gila (Field-Tested)
115	Sawed-Off | Apocalypto (Field-Tested)	0.019	0.364	0.23	1	18.7	0.0003	19.064	12.968,35.548,8.678	MAC-10 | Disco Tech (Field-Tested),AK-47 | Phantom Disruptor (Minimal Wear),MAG-7 | Justice (Field-Tested)
205	StatTrak™ PP-Bizon | Night Riot (Minimal Wear)	0.019	0.251	0.075	1	13.2	0.0002	13.450999999999999	15.034,15.015,11.31,15.268,10.627	StatTrak™ MAG-7 | SWAG-7 (Factory New),StatTrak™ UMP-45 | Arctic Wolf (Factory New),StatTrak™ Nova | Wild Six (Factory New),StatTrak™ Glock-18 | Moonrise (Factory New),StatTrak™ Negev | Lionfish (Factory New)
59	Glock-18 | Vogue (Battle-Scarred)	0.018000000000000002	2.307	0.445	1	130.0	0.002	132.30700000000002	209.137,55.477	Desert Eagle | Printstream (Field-Tested),AK-47 | Legion of Anubis (Field-Tested)
269	StatTrak™ CZ75-Auto | Eco (Well-Worn)	0.017	0.662	0.47	1	39.7	0.0006	40.361999999999995	63.375,28.665,29.045	StatTrak™ M4A1-S | Nightmare (Battle-Scarred),StatTrak™ Sawed-Off | Devourer (Field-Tested),StatTrak™ FAMAS | Eye of Athena (Field-Tested)
588	StatTrak™ Tec-9 | Isaac (Well-Worn)	0.017	0.64	0.755	1	38.6	0.0006	39.24	27.836,30.313,28.08,76.05,33.92	StatTrak™ AUG | Torque (Field-Tested),StatTrak™ MAC-10 | Tatter (Field-Tested),StatTrak™ PP-Bizon | Antique (Field-Tested),StatTrak™ XM1014 | Heaven Guard (Well-Worn),StatTrak™ MAC-10 | Curse (Field-Tested)
271	StatTrak™ CZ75-Auto | Eco (Well-Worn)	0.017	0.684	0.54	1	39.7	0.0006	40.384	63.375,28.733,29.045	StatTrak™ M4A1-S | Nightmare (Battle-Scarred),StatTrak™ Sawed-Off | Devourer (Well-Worn),StatTrak™ FAMAS | Eye of Athena (Field-Tested)
153	P250 | Inferno (Battle-Scarred)	0.017	0.251	0.445	1	14.9	0.0002	15.151	13.435,16.029,15.99	MP9 | Hydra (Well-Worn),AUG | Death by Puppy (Field-Tested),P90 | Nostalgia (Field-Tested)
600	StatTrak™ UMP-45 | Corporal (Field-Tested)	0.017	0.282	0.18	1	16.4	0.0002	16.682000000000002	10.316,35.363,10.92,10.13	StatTrak™ MAC-10 | Heat (Field-Tested),StatTrak™ USP-S | Guardian (Factory New),StatTrak™ SG 553 | Pulse (Field-Tested),StatTrak™ FAMAS | Sergeant (Field-Tested)
112	StatTrak™ P2000 | Acid Etched (Minimal Wear)	0.016	1.3259999999999998	0.105	1	81.0	0.0012	82.32600000000001	61.035,144.787,41.155	StatTrak™ MAC-10 | Disco Tech (Minimal Wear),StatTrak™ AK-47 | Phantom Disruptor (Factory New),StatTrak™ MAG-7 | Justice (Minimal Wear)
366	StatTrak™ Galil AR | Crimson Tsunami (Field-Tested)	0.015	1.053	0.265	1	69.7	0.0009	70.753	83.85,70.005,58.402	StatTrak™ M4A1-S | Decimator (Field-Tested),StatTrak™ AWP | Fever Dream (Minimal Wear),StatTrak™ CZ75-Auto | Xiangliu (Minimal Wear)
218	StatTrak™ MAC-10 | Pipe Down (Minimal Wear)	0.015	1.01	0.115	1	68.8	0.0009	69.81	37.927,84.728,86.775	StatTrak™ MP5-SD | Phosphor (Minimal Wear),StatTrak™ UMP-45 | Momentum (Factory New),StatTrak™ Desert Eagle | Mecha Industries (Factory New)
12	StatTrak™ Negev | dev_texture (Minimal Wear)	0.013999999999999999	1.0090000000000001	0.075	1	71.2	0.0009	72.209	60.723,52.552,103.35	StatTrak™ MP9 | Food Chain (Minimal Wear),StatTrak™ Galil AR | Chromatic Aberration (Minimal Wear),StatTrak™ XM1014 | XOXO (Factory New)
71	StatTrak™ M4A4 | Tooth Fairy (Well-Worn)	0.013999999999999999	4.087	0.47	1	285.0	0.0036	289.087	428.512,149.662	StatTrak™ Desert Eagle | Printstream (Field-Tested),StatTrak™ AK-47 | Legion of Anubis (Field-Tested)
559	CZ75-Auto | Tigris (Well-Worn)	0.013999999999999999	0.188	0.64	1	13.0	0.0002	13.187999999999999	17.345,15.395,6.825	Glock-18 | Water Elemental (Well-Worn),Desert Eagle | Conspiracy (Field-Tested),Five-SeveN | Fowl Play (Battle-Scarred)
414	StatTrak™ P2000 | Turf (Well-Worn)	0.013000000000000001	0.114	0.54	1	8.7	0.0001	8.814	15.59,20.261,2.749,2.613,2.857	StatTrak™ USP-S | Cyrex (Field-Tested),StatTrak™ M4A1-S | Flashback (Battle-Scarred),StatTrak™ Dual Berettas | Royal Consorts (Battle-Scarred),StatTrak™ G3SG1 | Stinger (Field-Tested),StatTrak™ Nova | Gila (Field-Tested)
95	StatTrak™ P2000 | Gnarled (Minimal Wear)	0.013000000000000001	0.156	0.085	1	11.7	0.0001	11.856	9.243,9.253,6.971,16.37,17.443	StatTrak™ MAG-7 | Monster Call (Minimal Wear),StatTrak™ MAC-10 | Allure (Minimal Wear),StatTrak™ Tec-9 | Brother (Minimal Wear),StatTrak™ Galil AR | Connexion (Factory New),StatTrak™ MP5-SD | Kitbash (Factory New)
270	StatTrak™ CZ75-Auto | Eco (Well-Worn)	0.012	0.467	0.475	1	39.7	0.0004	40.167	63.375,28.08,29.045	StatTrak™ M4A1-S | Nightmare (Battle-Scarred),StatTrak™ Sawed-Off | Devourer (Battle-Scarred),StatTrak™ FAMAS | Eye of Athena (Field-Tested)
326	StatTrak™ XM1014 | Ziggy (Battle-Scarred)	0.012	0.315	0.445	1	26.8	0.0003	27.115	17.989,16.477,46.878	StatTrak™ R8 Revolver | Llama Cannon (Field-Tested),StatTrak™ PP-Bizon | High Roller (Well-Worn),StatTrak™ M4A1-S | Leaded Glass (Field-Tested)
529	StatTrak™ FAMAS | Djinn (Battle-Scarred)	0.012	1.462	0.445	1	117.0	0.0013	118.462	183.3,53.625	StatTrak™ M4A1-S | Hyper Beast (Well-Worn),StatTrak™ MAC-10 | Neon Rider (Field-Tested)
421	StatTrak™ Galil AR | Black Sand (Well-Worn)	0.012	0.10300000000000001	0.69	1	8.6	0.0001	8.703	15.59,20.261,2.749,2.057,2.857	StatTrak™ USP-S | Cyrex (Field-Tested),StatTrak™ M4A1-S | Flashback (Battle-Scarred),StatTrak™ Dual Berettas | Royal Consorts (Battle-Scarred),StatTrak™ G3SG1 | Stinger (Battle-Scarred),StatTrak™ Nova | Gila (Field-Tested)
242	StatTrak™ Glock-18 | Oxide Blaze (Minimal Wear)	0.012	0.157	0.075	1	13.0	0.0001	13.157	17.296,13.943,11.895,11.983,10.666	StatTrak™ MAC-10 | Pipe Down (Factory New),StatTrak™ USP-S | Flashback (Factory New),StatTrak™ G3SG1 | Scavenger (Factory New),StatTrak™ Galil AR | Signal (Factory New),StatTrak™ P250 | Nevermore (Factory New)
1	StatTrak™ MP9 | Food Chain (Field-Tested)	0.012	3.225	0.185	1	264.9	0.0029	268.125	261.3,274.95	StatTrak™ M4A4 | In Living Color (Minimal Wear),StatTrak™ USP-S | The Traitor (Field-Tested)
41	StatTrak™ Nova | Clear Polymer (Well-Worn)	0.011000000000000001	0.35700000000000004	0.485	1	33.7	0.0003	34.056999999999995	23.234,38.902,40.034	StatTrak™ M4A4 | Cyber Security (Battle-Scarred),StatTrak™ Five-SeveN | Fairy Tale (Well-Worn),StatTrak™ USP-S | Monster Mashup (Field-Tested)
70	StatTrak™ M4A4 | Tooth Fairy (Field-Tested)	0.011000000000000001	3.187	0.375	1	285.9	0.0028	289.087	428.512,149.662	StatTrak™ Desert Eagle | Printstream (Field-Tested),StatTrak™ AK-47 | Legion of Anubis (Field-Tested)
350	StatTrak™ Sawed-Off | Morris (Minimal Wear)	0.011000000000000001	0.11199999999999999	0.115	1	10.2	0.0001	10.312000000000001	6.63,6.045,11.407,15.307,12.168	StatTrak™ CZ75-Auto | Tacticat (Minimal Wear),StatTrak™ XM1014 | Ziggy (Minimal Wear),StatTrak™ UMP-45 | Exposure (Factory New),StatTrak™ SG 553 | Phantom (Factory New),StatTrak™ MP9 | Goo (Factory New)
544	StatTrak™ Sawed-Off | Highwayman (Field-Tested)	0.01	0.703	0.195	1	69.5	0.0006	70.203	91.114,38.668,80.828	StatTrak™ XM1014 | Tranquility (Minimal Wear),StatTrak™ SCAR-20 | Cardiac (Field-Tested),StatTrak™ P250 | Cartel (Minimal Wear)
200	StatTrak™ R8 Revolver | Grip (Minimal Wear)	0.01	0.113	0.085	1	11.4	0.0001	11.513	5.343,15.015,11.31,15.268,10.627	StatTrak™ MAG-7 | SWAG-7 (Minimal Wear),StatTrak™ UMP-45 | Arctic Wolf (Factory New),StatTrak™ Nova | Wild Six (Factory New),StatTrak™ Glock-18 | Moonrise (Factory New),StatTrak™ Negev | Lionfish (Factory New)
37	StatTrak™ Dual Berettas | Dezastre (Battle-Scarred)	0.01	0.371	0.445	1	36.5	0.0003	36.871	31.678,38.902,40.034	StatTrak™ M4A4 | Cyber Security (Well-Worn),StatTrak™ Five-SeveN | Fairy Tale (Well-Worn),StatTrak™ USP-S | Monster Mashup (Field-Tested)
304	StatTrak™ R8 Revolver | Survivalist (Field-Tested)	0.01	0.146	0.185	1	14.3	0.0001	14.446	36.065,4.992,15.005,4.856,11.31	StatTrak™ AWP | PAW (Minimal Wear),StatTrak™ CZ75-Auto | Eco (Field-Tested),StatTrak™ G3SG1 | High Seas (Minimal Wear),StatTrak™ Nova | Toy Soldier (Field-Tested),StatTrak™ MP7 | Powercore (Minimal Wear)
466	StatTrak™ Tec-9 | Re-Entry (Field-Tested)	0.009000000000000001	0.345	0.19	1	36.9	0.0003	37.245	54.21,19.5,38.025	StatTrak™ P250 | Asiimov (Field-Tested),StatTrak™ AUG | Fleet Flock (Field-Tested),StatTrak™ UMP-45 | Primal Saber (Minimal Wear)
